
data;

param n :=	500;
param range := 7;
param Vc :=	1	;			
param Fc :=	50	;			
param capacity :=	10	;	

param:	Cx	Cy	Dc	usable	:=

1	27.432247837952232	33.217811094692344	17.538793228591313	1
2	26.719427885464743	69.89570412641172	53.83483012504011	1
3	57.99994956618062	0.6653884503346763	18.803983310782918	1
4	32.376197406836035	41.818743674414556	29.33462884487349	1
5	68.11162201323859	48.56665675920072	47.681893892574536	1
6	65.87374276042388	0.6331032077555035	8.765856411913065	1
7	0.42321202616380316	48.89420712869643	52.99307723138192	1
8	11.501857543973111	0.7370636827234637	67.14867007366225	1
9	17.925593231737867	41.83612611642157	12.820654765729476	1
10	2.4934147652845358	10.269840023960779	37.00431067649568	1
11	32.976798512223226	66.49431831027886	36.312803105984415	1
12	4.761037635281434	37.0961021313649	32.28021015136357	1
13	9.136301349742208	0.05516690812273073	33.27740134695411	1
14	47.69303539869514	9.104007646872752	37.04157822517725	1
15	2.21262773931399	3.72726067395817	3.7180922619943106	1
16	54.49071646240839	4.408952058279098	14.326862534247152	1
17	33.29277631600607	12.965683880541919	1.2289664572167256	1
18	3.4060719379427837	27.022957496409582	56.766707792401746	1
19	30.37865660844007	30.627061810233904	72.75062119694982	1
20	22.622059853847713	17.752217226064783	23.181435724121638	1
21	19.51058466118063	12.07111566338297	2.7770378643569664	1
22	13.10439193313641	31.71734880622953	30.016078891199975	1
23	16.867620732056896	29.38809703311489	11.75172434093413	1
24	1.1394417742268803	38.70968622221337	0.7519714918637019	1
25	27.976701403739938	9.481222614708111	1.6699204806293988	1
26	10.676766588896234	22.053791223107073	5.492851413279548	1
27	78.12829758138366	8.722511958281622	3.6276361331494313	1
28	13.878548832815026	32.59846716728326	5.539991213332737	1
29	15.085659696151042	46.49019470953078	8.527044970093534	1
30	2.1202013094071073	58.32158718135578	66.436643587149	1
31	83.90750557901565	8.040209879553327	13.606431506744658	1
32	23.15738143693801	59.06763054232599	4.225090660707986	1
33	1.2300369773777415	38.00690013450007	25.34196911336953	1
34	5.773487027102391	1.7520297117225012	7.518437960279069	1
35	1.8759919607722706	33.62186453252783	29.535211826665233	0
36	35.51833176361528	14.97145997610755	16.07363041941262	1
37	6.370116795941765	51.321475924470214	41.837787991417734	0
38	18.69233292603522	9.864862829747617	69.60157009416525	1
39	18.59864814991963	9.71423647756452	54.41458393474377	1
40	1.1104878410195957	51.099660963911255	33.641940558473735	1
41	11.005031909838447	52.43049323676369	55.758903417278795	1
